sentence	label	e1	e2
After successful completion of the comprehensives, the <e1> candidate </e1> writes a <e2> dissertation proposal </e2> .	0	candidate	dissertation proposal
The <e1> country </e1> <e2> gentleman </e2> , lodging at the Hotel de Mayence, Rue Saint-Honore, near the Place Vendome, one morning received a visit from a confidential agent of the Ministry, who was an expert in 'winding up' business.	0	country	gentleman
This is a <e1> quest </e1> for a <e2> way </e2> around aging.	0	quest	way
The third <e1> zone </e1> is procreated by the <e2> mid-ocean ridge </e2> , which is responsible for 7 percent of the earthquakes.	0	zone	mid-ocean ridge
When man sinned, the occasion of his fall was a tree, and the <e1> ground </e1> cursed brought forth <e2> thorns </e2> .	0	ground	thorns
This Appalachian region had been settled by <e1> emigrants </e1> from the <e2> lowlands </e2> .	0	emigrants	lowlands
Honors & Awards Faculty awards and national <e1> rankings </e1> of <e2> programs </e2> included Nobel Prize winners.	0	rankings	programs
His <e1> admonition </e1> was to never question the <e2> motive </e2> of an intellectual.	0	admonition	motive
My <e1> sin </e1> was to write a <e2> screenplay </e2> accurately depicting Bill Clinton's record on terrorism.	0	sin	screenplay
The flavour and colour depend on the plants from which the <e1> bees </e1> manufactured the <e2> nectar </e2> .	0	bees	nectar
A V8 <e1> engine </e1> mated with a manual transmission powers the convertible <e2> concept </e2> .	0	engine	concept
The <e1> woman </e1> said she used a <e2> mop </e2> to fight the fox off and continued backing toward her own property.	0	woman	mop
The <e1> hat </e1> <e2> wearers </e2> are allowed.	0	hat	wearers
On October 28, 2003, a <e1> worker </e1> was using a <e2> hammer </e2> to tap the arms of a truck's cabstand into a vertical position when the cabstand's arms collapsed in an unintended opposite direction causing the cab to slide off the stand onto the worker's arm.	0	worker	hammer
The <e1> objective </e1> of this tender is to provide a service <e2> contract </e2> .	0	objective	contract
The conventional way to grow bacteria is to inoculate a <e1> flask </e1> that contains a <e2> broth </e2> of nutrients.	0	flask	broth
Some inactivated influenza vaccine contains thimerosal, a <e1> preservative </e1> that contains <e2> mercury </e2> .	0	preservative	mercury
But for the family that shares the cooking and clean up duties, the <e1> kitchen </e1> holds a special <e2> nuturing role </e2> beyond supplying nutrition for the physical body.	0	kitchen	nuturing role
A city nightclub has had an ambitious expansion plan blocked over concerns about <e1> unruly behaviour </e1> from <e2> drunken revellers </e2> .	0	unruly behaviour	drunken revellers
The <e1> spiciness </e1> comes from small <e2> capsaicin glands </e2> located between the pepper's outside skin and the white ribs inside.	1	spiciness	capsaicin glands
However, the fact that the guinea pigs appeared to function in a normal physiological manner indicates that the <e1> diets </e1> contained the necessary <e2> energy density </e2> .	0	diets	energy density
<e1> Profit </e1> from <e2> sale </e2> of investments may soon be tax-free for general insurers.	0	Profit	sale
Crude <e1> soybean </e1> <e2> oil </e2> meeting exchange-approved grades and standards-see exchange Rules and Regulations for exact specifications.	0	soybean	oil
<e1> Lutein </e1> is found in <e2> sweet corn </e2> , kale and broccoli, as well as spinach.	0	Lutein	sweet corn
The <e1> software </e1> uses the wrong comment <e2> marks </e2> for PHP files.	0	software	marks
The <e1> artist </e1> played the piano with great <e2> precision </e2> .	0	artist	precision
This is incorrect, and when a <e1> minicab </e1> <e2> company </e2> uses the word taxi on their livery it can lead to prosecution by the local government body.	0	minicab	company
Once the <e1> photon </e1> was inside the <e2> cloud </e2> , the control beam was switched off, allowing the photon to come to a halt inside the dense ensemble of atoms.	0	photon	cloud
<e1> Chicken </e1> <e2> bouillon </e2> can be obtained in three different forms, either liquid, powder or in cubes.	0	Chicken	bouillon
The <e1> gavel </e1> banged and the <e2> judge </e2> would have sent him back to jail.	0	gavel	judge
How do I recognize a <e1> room </e1> that contains <e2> radioactive materials </e2> ?	0	room	radioactive materials
For this reason the <e1> hairdresser </e1> prefers conventional <e2> scissors </e2> , which however do not exhibit the ergonomical advantages.	0	hairdresser	scissors
<e1> Sulfur </e1> is used for cooling and insulating of some high-voltage power <e2> systems </e2> .	0	Sulfur	systems
Schools collected about US$5 million to build a sustainable text <e1> book </e1> fund by charging a rental fee to parents equivalent to 1/7 of the book's <e2> price </e2> .	0	book	price
Furthermore, pain blocking by this cutaneous stimulus only lasts for a short period of time, whereas it is claimed that the effect of <e1> pain relief </e1> by <e2> acupuncture </e2> lasts for an extended period of time, sometimes months after the needle was removed.	1	pain relief	acupuncture
A single <e1> blow </e1> made with the <e2> chisel </e2> angled incorrectly can crack a block or break a delicate protrusion.	0	blow	chisel
A pop-up roll cage and active headrests aim to protect occupants during a rollover, and the <e1> floorboard </e1> is made from <e2> bamboo </e2> and aluminum.	0	floorboard	bamboo
If the <e1> cited document </e1> is from the <e2> informative bibliography </e2> , the bibliographic number should be provided in the text and enclosed with brackets.	0	cited document	informative bibliography
This <e1> information </e1> is used for tracking down <e2> errors </e2> and also to identify people who misuse the commentary area.	0	information	errors
The <e1> steering committee </e1> developed the <e2> protocol </e2> and consent forms with the participating sites and guided the implementation of the trial.	0	steering committee	protocol
A goal is like a mountain outcropping to which a <e1> climber </e1> throws a <e2> grappling hook </e2> and pulls themselves up.	0	climber	grappling hook
The <e1> data </e1> contained herein is for informational <e2> purposes </e2> only and is not represented to be error free.	0	data	purposes
Larger <e1> species </e1> never present in <e2> major amount </e2> become less abundant.	0	species	major amount
Learn how cartographic evidence refutes the authenticity of the Vinland Map and from where the <e1> map </e1> 's <e2> maker </e2> might have drawn inspiration.	0	map	maker
He talked about a <e1> method </e1> for the <e2> transmission </e2> of IPv6 packets over ethernet networks.	0	method	transmission
<e1> Tyramine </e1> is found in <e2> aged, fermented and spoiled food products </e2> .	0	Tyramine	aged, fermented and spoiled food products
A <e1> midwife </e1> assists the <e2> birth </e2> , and women usually rely on their mothers or other women for support during labour.	0	midwife	birth
I had told this <e1> headhunter </e1> 's <e2> company </e2> repeatedly that I was only interested in working in the Philadelphia area.	0	headhunter	company
Alternatively, you can use a <e1> computer </e1> in a <e2> public lab </e2> or kiosk to make corrections.	0	computer	public lab
Eye <e1> discomfort </e1> from this <e2> staring effect </e2> is exacerbated by low humidity.	1	discomfort	staring effect
While the Yale <e1> biologists </e1> created the versatile <e2> protein mimic </e2> from DNA, Breaker theorizes that a similar enzyme could be created with RNA, which many scientists believe is the strongest candidate for being the precursor of all other life forms.	0	biologists	protein mimic
The <e1> forecast </e1> was for surprisingly good <e2> weather </e2> up until midnight.	0	forecast	weather
Get a <e1> quesadilla </e1> <e2> maker </e2> from one of your local discount stores such as Target, Walmart, or Kmart.	0	quesadilla	maker
The <e1> data </e1> are derived primarily from a <e2> three-nation survey </e2> conducted for the Harvard School of Public Health and The Robert Wood Johnson Foundation by Louis Harris and Associates and its international affiliates between 10 June and 14 September 1994.	0	data	three-nation survey
The <e1> door </e1> does not open inside the <e2> house </e2> , but outside, towards the person who wants to get in.	0	door	house
Choose samples and prepare them for viewing with the <e1> electron </e1> <e2> microscope </e2> .	0	electron	microscope
Wide and luminous one-roomed flat gained in an ancient <e1> house </e1> in <e2> stone </e2> in typical Tuscan style, ideal for braces or small families.	0	house	stone
The <e1> surrounding region </e1> is farmed for its <e2> fertility </e2> .	0	surrounding region	fertility
I heard of horror stories about a needle staying in the tissue after injection, it detached from a <e1> syringe </e1> after a <e2> nurse </e2> completed the injection and tried to withdraw the needle.	0	syringe	nurse
I have lost a <e1> library </e1> <e2> book </e2> , what should I do?	0	library	book
And so hunts have begun using <e1> packs </e1> of <e2> hounds </e2> in combination with birds of prey.	0	packs	hounds
This <e1> form </e1> is used for background <e2> clearance </e2> and record keeping purposes.	0	form	clearance
<e1> Dehydration </e1> from <e2> fluid loss </e2> generally is the only major problem the virus can cause, most often in the elderly.	1	Dehydration	fluid loss
Conventional <e1> typewriter keyboards </e1> require a <e2> typist </e2> to type individual letters one at a time.	0	typewriter keyboards	typist
The <e1> purpose </e1> of CellML is to store and exchange computer-based mathematical <e2> models </e2> .	0	purpose	models
The <e1> night hell </e1> fell from the <e2> sky </e2> .	0	night hell	sky
Villagers live in constant <e1> terror </e1> of <e2> indiscriminate gunfire </e2> which fills the nights throughout Chechnya.	1	terror	indiscriminate gunfire
The <e1> rain </e1> begets the <e2> food </e2> we eat.	0	rain	food
To test this, we placed a kitchen <e1> match </e1> in the <e2> jar </e2> instead of the candle, lit the match, screwed on the lid and dropped the jar.	0	match	jar
Unless the public authority knows that the <e1> applicant </e1> has used a <e2> pseudonym </e2> , it will be difficult to refuse a request on that ground.	0	applicant	pseudonym
The <e1> actor </e1> played a psychopathic preacher with a restrained <e2> malice </e2> .	0	actor	malice
The <e1> introduction </e1> of the gas stove, the electric mixer and the food <e2> process </e2> or made the process easier, faster and more reliable.	0	introduction	process
The total contents of the <e1> purse </e1> included a <e2> cell phone </e2> and wallet valued at $120.	0	purse	cell phone
One potential problem which comes to mind upon seeing the two-inch <e1> carpet </e1> of <e2> dust </e2> covering lower Manhattan is, of course, exposure to asbestos.	0	carpet	dust
The randomized hypertensive ABCD study demonstrated a <e1> decrease </e1> in myocardial infarction with ACE inhibitors and a decrease in overall mortality with aggressive <e2> blood pressure control </e2> .	1	decrease	blood pressure control
The contents of the <e1> questionnaire </e1> included the <e2> gender </e2> and age of the patient, his/her knowledge of the procedure undertaken and the person obtaining consent.	0	questionnaire	gender
<e1> Judges </e1> wear the bench <e2> wig </e2> when they are sitting in court.	0	Judges	wig
Bill Van Ness's <e1> instinct </e1> was to fight the <e2> plan </e2> to build a school next to his factory.	0	instinct	plan
The centre and right images show progressive <e1> shrinkage </e1> after two and four <e2> years </e2> .	0	shrinkage	years
The tongue has taste buds, but a cat's <e1> appetite </e1> comes from the <e2> smell </e2> of the food and doesn't come from the taste of it.	1	appetite	smell
Put the <e1> peels </e1> in a different <e2> sack </e2> .	0	peels	sack
A cinquain is a <e1> special poem </e1> that is written with <e2> five lines </e2> .	0	special poem	five lines
<e1> Microwave ovens </e1> may be good for more than just <e2> zapping </e2> the leftovers; they may also help protect your family.	0	Microwave ovens	zapping
The snooker <e1> player </e1> played the game with a <e2> smile </e2> on his face.	0	player	smile
To this end, the government, through the Wildlife Act, created the Endangered Species Conservation Committee (ESCC) to advise the provincial government about what to do with plants and animals that were facing <e1> extinction </e1> from Alberta's <e2> lakes </e2> , rivers, mountains and prairies.	0	extinction	lakes
The <e1> box </e1> holds the <e2> answer </e2> to how you got trapped.	0	box	answer
The <e1> kitchen </e1> holds little <e2> clues </e2> about how we tried to reinvent the past.	0	kitchen	clues
Polar bears and hippos have joined the ranks of species threatened with <e1> extinction </e1> from <e2> climate change </e2> , unregulated hunting and other dangers created by humans.	1	extinction	climate change
His tendency to experience pathological <e1> anxiety </e1> from his <e2> early years </e2> and his tendency to respond to novelty, change, and challenges with an exaggerated anxiety response were noted.	0	anxiety	early years
Harry Stanley, 46, from Hackney, East London, was shot and killed by Metropolitan Police officers who apparently had mistaken a <e1> chair-leg </e1> being carried in a <e2> plastic bag </e2> for a firearm.	0	chair-leg	plastic bag
This is the <e1> winning sand castle </e1> from the Castlemania <e2> contest </e2> .	0	winning sand castle	contest
Clinton Portis, who missed last week's game against Dallas because of a <e1> shoulder injury </e1> from the <e2> preseason </e2> , rushed for yards on attempts to become the fifth-fastest player to reach the 6,000-yard mark in his career.	0	shoulder injury	preseason
For heart health, <e1> margarine </e1> is low in <e2> saturated fat </e2> .	0	margarine	saturated fat
Elizabeth Smither's <e1> tokotoko </e1> was made with a <e2> gear lever </e2> .	0	tokotoko	gear lever
In a clock, the ' <e1> tick </e1> ' is produced by the <e2> action </e2> of the escapement.	0	tick	action
The contents of the <e1> cyst </e1> included a foul smelling <e2> gas </e2> and white-green pus.	0	cyst	gas
Ban Ki-moon calls for probe into <e1> murder </e1> of <e2> peacekeeper </e2> in southern Sudan.	0	murder	peacekeeper
This strategy may continue to provide the added benefit of enhanced <e1> growth </e1> from <e2> takeovers </e2> , since we anticipate merger activity to remain steady or increase.	1	growth	takeovers
Vinegar's <e1> usefulness </e1> doesn't stop inside the <e2> house </e2> .	0	usefulness	house
<e1> Canola </e1> <e2> oil </e2> is a versatile, neutral-tasting oil that is very low in saturated fat.	0	Canola	oil
The <e1> bowl </e1> contained <e2> apples </e2> , pears, and oranges.	0	bowl	apples
The historical <e1> method </e1> comprises <e2> techniques </e2> and guidelines by which historians use primary sources and other evidence to research and then to write history.	0	method	techniques
Elisabetta Valtz Fino writes interestingly on the <e1> contents </e1> of <e2> gallery </e2> XVI of the Museum, home to finds from the Seleucid period, named after Seleucus.	0	contents	gallery
If the <e1> hydrogen </e1> comes from <e2> water </e2> , then electricity from any source can be used to electrolyze the water.	0	hydrogen	water
<e1> Adults </e1> with <e2> sleep deprivation </e2> who listened to soft classical music at bedtime reported a percent improvement in their quality of sleep.	0	Adults	sleep deprivation
Your <e1> stomach </e1> is supposed to contain <e2> acid </e2> .	0	stomach	acid
The entire <e1> site </e1> was actively farmed during the 2004 growing season and aerial photography indicates the site has been farmed for <e2> multiple years </e2> .	0	site	multiple years
<e1> Progress </e1> comes from <e2> constructive competition </e2> , and churches and religions can benefit greatly from it.	1	Progress	constructive competition
While we can understand Monaco's <e1> frustration </e1> after <e2> losing </e2> his position after so many years, the fact is that nothing in the record could support drawing an inference that age played any factor in AGAC's decision to terminate his employment.	1	frustration	losing
This is the same basic <e1> mechanism </e1> at work in a <e2> vacuum cleaner </e2> , though the execution is a bit more complicated.	0	mechanism	vacuum cleaner
Manila radio station DZMM quoted survivors as saying that the <e1> fire </e1> started with an <e2> explosion </e2> in the cargo hold and spread across the ship within minutes.	1	fire	explosion
In converting a tree into thick planks, the <e1> saw </e1> causes a <e2> waste </e2> of a very small fractional part.	0	saw	waste
During a dribble the <e1> dribbler </e1> keeps the <e2> ball </e2> on the side of his body that is away from the defender.	0	dribbler	ball
This course will provide you with a broad and useful <e1> understanding </e1> of <e2> surfaces </e2> and components.	0	understanding	surfaces
A <e1> mediator </e1> assists the <e2> parties </e2> in finding their own answers for the problems before them by encouraging constructive communications, keeping the parties focused on settlement alternatives, offering information and suggestions as needed, and building the foundation for improved relations between the parties.	0	mediator	parties
It is monetary <e1> reinforcement </e1> of <e2> abstinence </e2> from cocaine among mentally ill patients with cocaine dependence.	0	reinforcement	abstinence
The <e1> insurer </e1> will provide a <e2> cash deposit </e2> in advance.	0	insurer	cash deposit
Original <e1> sculptures </e1> were carved with a <e2> chainsaw </e2> .	0	sculptures	chainsaw
We drove down to Fort Myers in a <e1> jeep </e1> packed to the <e2> ceiling </e2> with equipment and no air conditioning.	0	jeep	ceiling
She was said to look like Lauren Bacall in those days and dated a few of the <e1> engineers </e1> from the <e2> refinery </e2> .	0	engineers	refinery
The <e1> kitchen </e1> contains various commercial equipment such as <e2> stoves </e2> , griddles, deep fryer, and an oven.	0	kitchen	stoves
In chemical lasers the <e1> inversion </e1> is produced by a <e2> chemical reaction </e2> .	0	inversion	chemical reaction
Effective <e1> canola </e1> <e2> production </e2> requires hands-on involvement with the crop.	0	canola	production
The <e1> cottontail </e1> <e2> rabbits </e2> are 16 lagomorph species in the genus Sylvilagus, found in the Americas.	0	cottontail	rabbits
National organization devoted to defending the <e1> teaching </e1> of <e2> evolution </e2> in public schools, and keeping creationism out.	0	teaching	evolution
You can take the <e1> credit </e1> for the <e2> elderly </e2> or the disabled if you meet both of the following requirements.	0	credit	elderly
The <e1> detainee </e1> is kept in the <e2> cell </e2> 23 Ã‚Â½ hours a day.	0	detainee	cell
The Women's Chorus of Dallas is one of the nation's finest <e1> women </e1> 's <e2> choruses </e2> .	0	women	choruses
They often have a <e1> pump </e1> over the <e2> drainage hole </e2> to draw the waste water towards it.	0	pump	drainage hole
You can see it in every leaf that trembles, in every <e1> grain </e1> of <e2> sand </e2> .	0	grain	sand
It seemed to be a regular rule that, whenever a <e1> horse </e1> stumbled the <e2> rider </e2> fell off instantly.	0	horse	rider
They use the dog park as a <e1> substitute </e1> for the <e2> walk </e2> .	0	substitute	walk
The <e1> bunny </e1> <e2> rabbits </e2> are coming.	0	bunny	rabbits
This understanding is consistent with behavioural studies that have failed to clearly distinguish between people with <e1> drinking </e1> <e2> problems </e2> and others.	1	drinking	problems
Subjects will be secured at all times with a safety harness to prevent <e1> injury </e1> from <e2> falling </e2> .	1	injury	falling
In my tests with a final engineering prototype, Scooba generally did a fine job cleaning the <e1> linoleum </e1> in my <e2> kitchen </e2> after my 2-year-old daughter's birthday party.	0	linoleum	kitchen
A pool with a sand <e1> beach </e1> is located inside the <e2> cave </e2> .	0	beach	cave
This <e1> view </e1> from the inside is from the <e2> bridge </e2> that spans Atherton Street.	0	view	bridge
There are three set changes and two intervals which help the <e1> recovery </e1> from <e2> laughter </e2> , but the entertainment is maintained despite the well expected ending.	0	recovery	laughter
Maybe some <e1> relationships </e1> are best kept in a <e2> box </e2> .	0	relationships	box
He went on to examine the <e1> theory </e1> from a <e2> risk assessment perspective </e2> .	0	theory	risk assessment perspective
The <e1> plan </e1> developed the <e2> premium rates </e2> in accordance with the laws and regulations governing the FEHBP.	0	plan	premium rates
Two sides search for the naked truth in the <e1> fight </e1> over a <e2> painting </e2> on display in a Florida shop.	1	fight	painting
The incoming <e1> chairman </e1> of the <e2> committee </e2> is promising an array of oversight investigations that could provoke sharp disagreement with Republicans and the White House.	0	chairman	committee
It is set in a future in which the <e1> oceans </e1> are farmed for <e2> food </e2> .	0	oceans	food
A large <e1> rig </e1> combines a <e2> trampoline system </e2> with a bungee cord system.	0	rig	trampoline system
Reportedly the <e1> mood </e1> inside the <e2> car </e2> was very quiet as the couple continued home and went to bed.	0	mood	car
I think the greater <e1> danger </e1> is from the <e2> unelected justices </e2> than from the elected congress and the elected president.	0	danger	unelected justices
The <e1> builder </e1> can mortise the hinges just as fast using a sharp <e2> chisel </e2> .	0	builder	chisel
The original Waldorf <e1> salad </e1> , created at New York's Waldorf Astoria Hotel in the 1890s, contained only <e2> apples </e2> , mayonnaise, and celery.	0	salad	apples
In a nutshell, <e1> orienteering </e1> combines a <e2> physical skill </e2> with a more cerebral element.	0	orienteering	physical skill
In prolific suspense novelist Johansen's energetic new Eve Duncan thriller (Countdown, 2005, etc.), the <e1> forensics sculptor </e1> makes a <e2> dangerous deal </e2> with a Colombian weapons dealer.	0	forensics sculptor	dangerous deal
<e1> Picric acid </e1> is kept in an <e2> aqueous solution </e2> , which makes it suitable and safe to handle.	0	Picric acid	aqueous solution
These are the <e1> requirements </e1> for obtaining a <e2> deferral </e2> or exception to performance or repayment under an agreement.	0	requirements	deferral
The rap star was apprehended at John Wayne Airport late last month and his <e1> truncheon </e1> was confiscated by <e2> police </e2> .	0	truncheon	police
Interestingly, the <e1> sink </e1> was inside the <e2> room </e2> .	0	sink	room
In 2006, the World Wide Web became a <e1> tool </e1> for bringing together the small <e2> contributions </e2> of millions of people and making them matter.	0	tool	contributions
The <e1> crew </e1> removed an additional half inch of <e2> rail </e2> at the site of the previous de-stressing cuts and welded the rail.	0	crew	rail
A White House <e1> usher </e1> prepares the <e2> blue room </e2> for a luncheon for the European Commission.	0	usher	blue room
With five of the six classes being a single credit hour and the sixth being three credit hours of capstone design, sophomores, juniors, and seniors work directly with medical doctors, nurses, graduate students, Ph.D.'s, and <e1> engineers </e1> from the <e2> medical industry </e2> .	0	engineers	medical industry
A new <e1> composter </e1> is now available from East Sussex County Council which can be kept in the <e2> kitchen </e2> and will take all organic waste.	0	composter	kitchen
These recommendations will serve as the <e1> basis </e1> for a <e2> process </e2> of engagement with other countries.	0	basis	process
EBSA protects the <e1> integrity </e1> of <e2> pensions </e2> , health plans, and other employee benefits for more than 150 million people.	0	integrity	pensions
Rather, the <e1> preference </e1> was for the <e2> foods </e2> that contain it.	0	preference	foods
The lower mark is the Vienna <e1> company </e1> that made the <e2> mug </e2> .	0	company	mug
Fourteen trades later, he made his stated goal, which was to trade a <e1> paperclip </e1> for a <e2> house </e2> .	0	paperclip	house
The <e1> election </e1> for the two Legislative Yuan <e2> posts </e2> is scheduled for February 1.	0	election	posts
In addition to serving as a <e1> fertilizer </e1> <e2> ingredient </e2> , ammonia can also be used directly as a fertilizer by forming a solution with irrigation water, without additional chemical processing.	0	fertilizer	ingredient
The <e1> building </e1> contained <e2> laboratory facilities </e2> for conducting spectrochemical, chemical, and mass spectrometric analyses.	0	building	laboratory facilities
The <e1> demonstrators </e1> composed the <e2> figure </e2> 420, representing the number of people still being held at the US prison in Cuba.	0	demonstrators	figure
Because of the Depression the original design was cut back significantly, but the <e1> building </e1> contained a number of unique <e2> architectural features </e2> .	0	building	architectural features
I'm running a <e1> charity </e1> that helps the poorest school <e2> libraries </e2> in the U.S.	0	charity	libraries
The <e1> intent </e1> was for the occupying powers to govern the <e2> country </e2> together inside the 1947 borders.	0	intent	country
We're not seeing a <e1> panic </e1> from <e2> travelers </e2> , because we've been pretty diligent in telling them for over a year that they need a passport.	0	panic	travelers
Let us sprinkle flowers around and put <e1> wine </e1> in the <e2> cup </e2> .	0	wine	cup
The test is made by inserting the end of a <e1> jimmy </e1> or other <e2> burglar </e2> 's tool and endeavouring to produce impressions similar to those which have been found on doors or windows.	0	jimmy	burglar
Fathers, in particular, are often more involved in <e1> teaching </e1> social competence through <e2> physical activity </e2> and sport to their sons.	0	teaching	physical activity
The <e1> database </e1> contains <e2> annotated references </e2> to non-journal material and to journal articles.	0	database	annotated references
Why are the <e1> cell </e1> <e2> phones </e2> developing this much fast among the people?	0	cell	phones
We did a computer search for studies of <e1> vasectomies </e1> done without a <e2> scalpel </e2> versus with a scalpel.	0	vasectomies	scalpel
The <e1> filament </e1> emits a yellowish-white <e2> light </e2> , and the walls have a strong yellow tint.	0	filament	light
Each year over 2300 <e1> scientists </e1> from <e2> universities </e2> , industries and government labs perform research at the NSLS.	0	scientists	universities
<e1> Pasta </e1> is fortified with <e2> folic acid </e2> (the synthetic form of naturally occurring folate), due to Food and Drug Administration (FDA) regulations that require enriched grain products to contain this essential vitamin.	0	Pasta	folic acid
In years gone by, the <e1> rivulet </e1> brought forth much <e2> greenery </e2> , a glimpse of which still manifests itself with trapped rainfall.	0	rivulet	greenery
About 30 ducks were found dead in Klamath County in the past two days, and officials are investigating whether the <e1> deaths </e1> are from a <e2> cholera outbreak </e2> .	0	deaths	cholera outbreak
While <e1> public drinking </e1> <e2> regulations </e2> varied, some form of the beer parlour became the norm across the country.	0	public drinking	regulations
Thus, while today we need the expansion of localized cultural practices, they attain their real significance only within the <e1> struggle </e1> for the <e2> transformation </e2> of society as a whole.	0	struggle	transformation
Everything is possible and my <e1> life </e1> is enriched with <e2> joy </e2> .	0	life	joy
Woz has outfitted the <e2> house </e2> with an elaborate <e1> swimming pool </e1> that extends inside the house by way of an underwater channel.	0	swimming pool	house
We consider muon-spin rotation as a <e1> tool </e1> for investigating the <e2> diffusion </e2> of positive muons in type-II superconductors.	0	tool	diffusion
The man cannot be too old, in his middle thirties, but his face exhibits more <e1> wrinkles </e1> from <e2> smiling </e2> than I've seen upon the mug of the happiest of grandparents.	1	wrinkles	smiling
The <e1> shells </e1> are from a <e2> tiny mollusk </e2> , Nassarius kraussianus, that lived in a nearby estuary.	0	shells	tiny mollusk
The <e1> scientists </e1> made the surprising <e2> observation </e2> that SMN will bind efficiently -- and carry out its functions -- if the proteins to which it needs to bind are first tagged by specific enzymes.	0	scientists	observation
The two special <e1> folds </e1> of the <e2> dura </e2> in the brain are called the falx and the tentorium.	0	folds	dura
The <e1> forecast </e1> is for slightly higher <e2> temperatures </e2> .	0	forecast	temperatures
For projects submitted at national level, the <e1> volunteer </e1> is sent by a <e2> sending organization </e2> legally established in his/her country of residence.	0	volunteer	sending organization
The <e1> boys </e1> sawed wood with the <e2> sawing machine </e2> this afternoon.	0	boys	sawing machine
Thatch is caused by <e1> excessive growth </e1> from <e2> overfertilizing </e2> , by allowing the grass to get too high before mowing, or by incorrect watering.	1	excessive growth	overfertilizing
It could also make the drive more comfortable by intelligently seeking out what the <e1> passengers </e1> inside the <e2> car </e2> would prefer in terms of temperature, music, lighting etc.	0	passengers	car
Companies face big <e1> risk </e1> from <e2> loss </e2> of key employees.	1	risk	loss
This survey is an attempt to understand what people define as moderation and their perceptions about the <e1> health benefits </e1> of <e2> alcoholic beverages </e2> .	0	health benefits	alcoholic beverages
Requesting a <e2> lock </e2> on a resource requires contacting the <e1> server </e1> responsible for granting the lock.	0	server	lock
It provides a <e1> framework </e1> for improving the <e2> use </e2> of biomonitoring data including developing and using biomarkers.	0	framework	use
<e1> Taxi driver </e1> spotted stolen <e2> car </e2> shortly after police sent out an alert.	0	Taxi driver	car
It is a parallel <e1> algorithm </e1> for reconfiguring a multibutterfly <e2> network </e2> with faulty switches.	0	algorithm	network
The <e1> kitchen </e1> holds patient <e2> drinks </e2> and snacks.	0	kitchen	drinks
The research described in this thesis focuses on the analysis of extraterrestrial <e1> organic compounds </e1> present in <e2> carbonaceous meteorites </e2> .	0	organic compounds	carbonaceous meteorites
Graffiti protection coatings are painted on <e1> top </e1> of the natural or painted <e2> surfaces </e2> to form a protective shield.	0	top	surfaces
<e1> Surgery </e1> after <e2> radiation chemotherapy </e2> is an effective local treatment, which is able to significantly increase local tumor control compared to radiation chemotherapy only.	0	Surgery	radiation chemotherapy
The <e1> sand </e1> <e2> trap </e2> is the most difficult shot on the golf course for most novice golf players.	0	sand	trap
He was a <e1> trouble </e1> <e2> maker </e2> then, a leader in SDS, and a trouble maker he remains.	0	trouble	maker
It is a <e1> method </e1> for assessing the statistical <e2> significance </e2> of RNA folding.	0	method	significance
The thing that many people don't know about the <e2> liver </e2> is that it has no nerve endings, so you would never feel pain directly from the liver, but usually as a result of <e1> inflammation </e1> from the liver pressing against other organs and circulation in the abdominal area.	0	inflammation	liver
With these axioms, the <e1> judges </e1> cultivated the <e2> principles </e2> of judgment, and those principles could be used in gauging the restrictions on freedom that were justified or unjustified, in any domain of the law.	0	judges	principles
An accompanying CD of light classic Italian music helps to inspire the <e1> cook </e1> laboring over the <e2> stove </e2> or to create a romantic atmosphere at dinner.	0	cook	stove
In a preliminary investigation, <e1> Cheddar cheese </e1> was made with a <e2> lactococcal starter </e2> overproducing different peptidases.	0	Cheddar cheese	lactococcal starter
We need a description of the <e2> bug </e2> and a <e1> recipe </e1> for recreating the bug reliably.	0	recipe	bug
This means that only the <e1> copyright </e1> <e2> holders </e2> are empowered to act against violations.	0	copyright	holders
On the other hand, <e1> gin </e1> is distilled from a <e2> neutral grain spirit </e2> , which is then infused with juniper and a host of other botanicals.	0	gin	neutral grain spirit
One <e1> strategy </e1> for combating phishing is to train <e2> users </e2> to deal with phishing.	0	strategy	users
This proves that the <e1> generator </e1> actually produced the <e2> renewable energy </e2> purchased and acts as the operative instrument of the transaction.	0	generator	renewable energy
The <e1> carbohydrase </e1> is produced by a <e2> process </e2> which completely removes the organism Rhizopus oryzae from the carbohydrase product.	0	carbohydrase	process
The <e1> company </e1> uses a <e2> policy assertion </e2> to convey a condition under which they offer a Web service.	0	company	policy assertion
The <e1> climber </e1> had a <e2> hook </e2> in each hand.	0	climber	hook
The Corel data set is relatively simple because the annotations are <e1> nouns </e1> selected from a <e2> relatively small vocabulary </e2> .	0	nouns	relatively small vocabulary
What did the residents and <e1> scientists </e1> learn from the Krakatau <e2> explosion </e2> ?	0	scientists	explosion
The committee was instructed to come up with a document that can actually serve as a <e1> basis </e1> for a <e2> treaty </e2> .	0	basis	treaty
I'm the <e1> decision </e1> <e2> maker </e2> , and I had to come up with a way forward that precluded disaster.	0	decision	maker
It is a <e1> euphemism </e1> for overthrowing a hostile foreign <e2> government </e2> .	0	euphemism	government
St John's wort was at least as effective as paroxetine in reducing severity of <e1> depression </e1> after six <e2> weeks </e2> .	0	depression	weeks
The <e1> dose </e1> makes the <e2> poison </e2> .	0	dose	poison
